"","iso2c","country","fpop_rate","p2000","p2000_a_1","p2000_a_2","p2000_a_3","p2000_f","p2000_f_1","p2000_f_2","p2000_f_3","p2000_nf_1","p2000_nf_2","p2000_nf_3","pdelt","pdelt_a_1","pdelt_a_2","pdelt_a_3","pdelt_f","pdelt_f_1","pdelt_f_2","pdelt_f_3","pdelt_nf_1","pdelt_nf_2","pdelt_nf_3","region","flood_mech","sum","iso3c","bias_factor","hrsl_data","region_mean_bias","region_sd_bias"
"852","GA","Gambia, The",0,1264207.58997902,338224.980367966,391767.383962407,534215.225648649,0,0,0,0,338224.980367966,391767.383962407,534215.225648649,782217.512670152,162783.862431445,213585.280287545,405848.369951162,0,0,0,0,162783.862431445,213585.280287545,405848.369951162,"Western Africa","dam",6139275.30794752,"GMB",0.42086075745103,"Y",0.266098533024611,0.206658118060722
"853","PU","Guinea-Bissau",0,1331132.94820459,397709.442993483,480390.49198869,453033.013222417,0,0,0,0,397709.442993483,480390.49198869,453033.013222417,542219.131893313,131426.073653024,124123.838993288,286669.219247,0,0,0,0,131426.073653024,124123.838993288,286669.219247,"Western Africa","dam",5620056.24029371,"GNB",0.00657067062119859,"Y",0.266098533024611,0.206658118060722
"854","SL","Sierra Leone",0,4026613.86700843,1532644.00336216,1375367.46835416,1118602.39529211,0,0,0,0,1532644.00336216,1375367.46835416,1118602.39529211,2411609.55792517,867780.227911922,767465.035489936,776364.294523316,0,0,0,0,867780.227911922,767465.035489936,776364.294523316,"Western Africa","dam",19314670.2748008,"SLE",0.711446745699142,"Y",0.266098533024611,0.206658118060722
"855","LI","Liberia",0,2892476.42673549,1401531.37223555,650958.286926921,839986.767573017,0,0,0,0,1401531.37223555,650958.286926921,839986.767573017,1608944.29922429,657093.216543215,268007.315588427,683843.767092646,0,0,0,0,657093.216543215,268007.315588427,683843.767092646,"Western Africa","dam",13504262.1778793,"LBR",0.490910798817984,"Y",0.266098533024611,0.206658118060722
"856","BN","Benin",15.1970610840847,6961331.2515974,1075607.38040289,2895231.40991623,2990492.46127828,9.40512670275262,9.40512670275262,0,0,1075597.97527618,2895231.40991623,2990492.46127828,3956069.08682042,919285.56263557,1555653.56212477,1481129.96206008,81.2261421908487,81.2261421908487,0,0,919204.336493379,1555653.56212477,1481129.96206008,"Western Africa","dam",32752306.8435834,"BEN",0.394841250893438,"Y",0.266098533024611,0.206658118060722
"857","NI","Nigeria",0,124492501.138034,14924642.1500598,42729242.4584331,66838616.5295407,0,0,0,0,14924642.1500598,42729242.4584331,66838616.5295407,60100492.7061281,11166940.3792358,20862789.8688364,28070762.4580559,0,0,0,0,11166940.3792358,20862789.8688364,28070762.4580559,"Western Africa","dam",553778981.532485,"NGA",0.118441017189575,"Y",0.266098533024611,0.206658118060722
"858","CM","Cameroon",0,15871036.8778268,3005804.41193431,4680265.73852858,8184966.72736394,0,0,0,0,3005804.41193431,4680265.73852858,8184966.72736394,7314129.37806286,1396642.69306122,1430721.37100998,4486765.31399166,0,0,0,0,1396642.69306122,1430721.37100998,4486765.31399166,"Middle Africa","dam",69555498.7676691,"CMR",0.211001083790453,"Y",0.344372894192391,0.266766557072792
"859","EK","Equatorial Guinea",0,517320.443338804,243304.969604329,103445.321666012,170570.152068462,0,0,0,0,243304.969604329,103445.321666012,170570.152068462,300411.260162005,77695.4893465934,38099.0235970256,184616.747218386,0,0,0,0,77695.4893465934,38099.0235970256,184616.747218386,"Middle Africa","dam",2453195.11050243,"GNQ",0.344372894192391,"N",0.344372894192391,0.266766557072792
"860","TP","Sao Tome & Principe",0,125728.31034753,24650.5762162809,17736.3021604312,83341.4319708177,0,0,0,0,24650.5762162809,17736.3021604312,83341.4319708177,50336.4940557344,11840.3893811778,8684.94295876483,29811.1617157917,0,0,0,0,11840.3893811778,8684.94295876483,29811.1617157917,"Middle Africa","dam",528194.413209792,"STP",0.344372894192391,"N",0.344372894192391,0.266766557072792
"861","GB","Gabon",0,1219002.91472161,344242.161351444,274020.393104154,600740.360266011,0,0,0,0,344242.161351444,274020.393104154,600740.360266011,488276.418166,147256.464035824,124569.377688732,216450.576441443,0,0,0,0,147256.464035824,124569.377688732,216450.576441443,"Middle Africa","dam",5121837.99866283,"GAB",0.344372894192391,"N",0.344372894192391,0.266766557072792
"862","CF","Rep of the Congo",0,3092225.65115711,656877.855781486,336626.215942768,2098721.57943285,0,0,0,0,656877.855781486,336626.215942768,2098721.57943285,1556276.37676985,461604.661752519,324258.230024044,770413.484993284,0,0,0,0,461604.661752519,324258.230024044,770413.484993284,"Middle Africa","dam",13945506.0837809,"COG",0.121399869309374,"Y",0.344372894192391,0.266766557072792
"863","CT","Central African Rep",0,3777797.98302167,1283325.7917978,1666448.70714766,828023.484076209,0,0,0,0,1283325.7917978,1666448.70714766,828023.484076209,1225873.29533896,463232.958808186,447002.026419725,315638.310111045,0,0,0,0,463232.958808186,447002.026419725,315638.310111045,"Middle Africa","dam",15011013.8350819,"CAF",0.0179530119238978,"Y",0.344372894192391,0.266766557072792
"864","CG","Dem Rep of the Congo",0,48343064.1136103,13182432.0933616,14108228.49516,21052403.5250887,0,0,0,0,13182432.0933616,14108228.49516,21052403.5250887,29404099.8242471,7731814.96345952,8952654.59337861,12719630.267409,0,0,0,0,7731814.96345952,8952654.59337861,12719630.267409,"Middle Africa","dam",233241491.813572,"COD",0.539041516457988,"Y",0.344372894192391,0.266766557072792
"865","HK","Hong Kong",0,5945602.73014738,30318.197341817,145055.322222327,5770229.21058324,0,0,0,0,30318.197341817,145055.322222327,5770229.21058324,479895.904245883,3693.39273987768,7915.40479592609,468287.106710079,0,0,0,0,3693.39273987768,7915.40479592609,468287.106710079,"Eastern Asia","dam",19276495.9031798,"HKG",1.06864565693104,"Y",0.881234476849142,0.208804296814393
"866","MC","Macau",0,383380.709555489,0.810397470698637,0,383379.899158018,0,0,0,0,0.810397470698637,0,383379.899158018,106413.502976428,0.892090362661025,0,106412.610886066,0,0,0,0,0.892090362661025,0,106412.610886066,"Eastern Asia","dam",1469382.63759575,"MAC",0.964472402484921,"Y",0.881234476849142,0.208804296814393
"867","TW","Taiwan",0,23904263.8856742,1167838.64116549,4361829.19140455,18374596.0531041,0,0,0,0,1167838.64116549,4361829.19140455,18374596.0531041,1581967.7261829,37458.8036369337,-48607.4806911604,1593116.40323713,0,0,0,0,37458.8036369337,-48607.4806911604,1593116.40323713,"Eastern Asia","dam",76458694.8355712,"TWN",1.20978602604685,"Y",0.881234476849142,0.208804296814393
"868","JA","Japan",0,151281040.08924,12528206.9551624,34852282.7531158,103900550.380962,0,0,0,0,12528206.9551624,34852282.7531158,103900550.380962,846010.007143612,-254168.542216212,-1106427.19819339,2206605.74755322,0,0,0,0,-254168.542216212,-1106427.19819339,2206605.74755322,"Eastern Asia","dam",456381150.289151,"JPN",0.772993492185228,"Y",0.881234476849142,0.208804296814393
"869","KS","Korea, South",0,56424499.7339745,4254402.77501219,7976805.07146565,44193291.8874966,0,0,0,0,4254402.77501219,7976805.07146565,44193291.8874966,5174398.23063013,-233712.920764994,1130615.36443429,4277495.78696083,0,0,0,0,-233712.920764994,1130615.36443429,4277495.78696083,"Eastern Asia","dam",184796693.893814,"KOR",0.810885384686973,"Y",0.881234476849142,0.208804296814393
"870","KN","Korea, North",0,29316849.1425167,3530986.07687924,11576063.1326831,14209799.9329543,0,0,0,0,3530986.07687924,11576063.1326831,14209799.9329543,2899168.92459012,785571.226241294,1194794.35664233,918803.341706491,0,0,0,0,785571.226241294,1194794.35664233,918803.341706491,"Eastern Asia","dam",96648054.2013204,"PRK",0.881234476849142,"N",0.881234476849142,0.208804296814393
"871","UU","Korean Is. (UN Jurisdiction)",0,9277.72237308513,9277.72237308513,0,0,0,0,0,0,9277.72237308513,0,0,222.07152893734,222.07152893734,0,0,0,0,0,0,222.07152893734,0,0,"Eastern Asia","dam",28499.3817060674,"KOR",0.810885384686973,"Y",0.881234476849142,0.208804296814393
"872","CH","China",0,488377873.666099,78246488.2196026,190859434.189627,219271951.256869,0,0,0,0,78246488.2196026,190859434.189627,219271951.256869,49793995.3762757,1662057.62955169,19094213.8347654,29037723.9119586,0,0,0,0,1662057.62955169,19094213.8347654,29037723.9119586,"Eastern Asia","dam",1614515607.12712,"CHN",0.881234476849142,"N",0.881234476849142,0.208804296814393
"873","CH","China",-0.282278113261376,47105880.1486317,18923011.4581029,12994727.4664741,15188141.2240547,854.20352846384,755.021933615208,99.1815948486328,0,18922256.4361693,12994628.2848792,15188141.2240547,8454010.88159592,-431485.632684239,4808718.36251156,4076778.1517686,-43.2739208824933,-34.8039120323956,-8.47000885009766,0,-431450.828772207,4808726.83252042,4076778.1517686,"Eastern Asia","dam",166680483.738012,"CHN",0.881234476849142,"N",0.881234476849142,0.208804296814393
"874","CH","China",-1.07367882333946,110800185.927657,23296240.9302327,50175620.2858472,37328324.7115772,10.2518828213215,10.2518828213215,0,0,23296230.6783498,50175620.2858472,37328324.7115772,7318893.74667052,-1301048.21806515,4815978.37545046,3803963.58928521,-0.727081298362464,-0.727081298362464,0,0,-1301047.49098385,4815978.37545046,3803963.58928521,"Eastern Asia","dam",354357247.474105,"CHN",0.881234476849142,"N",0.881234476849142,0.208804296814393
"875","CH","China",0,868591314.062752,103122274.321427,375907953.843855,389561085.89747,0,0,0,0,103122274.321427,375907953.843855,389561085.89747,58871237.2253047,-2432491.070695,7230501.05697077,54073227.2390289,0,0,0,0,-2432491.070695,7230501.05697077,54073227.2390289,"Eastern Asia","dam",2782387653.86417,"CHN",0.881234476849142,"N",0.881234476849142,0.208804296814393
"876","RS","Russia",0,172464602.315072,32341553.15575,53539105.4694512,86583943.6898712,0,0,0,0,32341553.15575,53539105.4694512,86583943.6898712,-338344.904593948,375687.97368421,-2293349.17519026,1579316.2969121,0,0,0,0,375687.97368421,-2293349.17519026,1579316.2969121,"Eastern Europe","dam",516378772.231435,"RUS",0.771560448688832,"N",0.771560448688832,0.100346888478197
"877","UP","Ukraine",0,74014923.8732954,22460243.4359022,20410302.0639706,31144378.3734226,0,0,0,0,22460243.4359022,20410302.0639706,31144378.3734226,-5950562.51488004,-1991204.98761252,-2363043.60267085,-1596313.92459667,0,0,0,0,-1991204.98761252,-2363043.60267085,-1596313.92459667,"Eastern Europe","dam",204193084.075246,"UKR",0.771560448688832,"N",0.771560448688832,0.100346888478197
"878","RO","Romania",0.352743721608058,31696892.5701271,14343914.8396891,7844546.53845386,9508431.19198413,191.075867601762,191.075867601762,0,0,14343723.7638215,7844546.53845386,9508431.19198413,-3803259.31721966,-2589148.36912532,-178393.822542542,-1035717.12555179,-8.08731544021261,-8.08731544021261,0,0,-2589140.28180988,-178393.822542542,-1035717.12555179,"Eastern Europe","dam",83681083.1000181,"ROU",0.701767431197142,"Y",0.771560448688832,0.100346888478197
"879","MD","Moldova",0,6180262.52874107,2479056.2216317,2265170.1433723,1436036.16373707,0,0,0,0,2479056.2216317,2265170.1433723,1436036.16373707,-200326.906118252,-53576.4156918706,-64548.0992780128,-82202.3911483684,0,0,0,0,-53576.4156918706,-64548.0992780128,-82202.3911483684,"Eastern Europe","dam",17939806.8678685,"MDA",0.730887972891828,"Y",0.771560448688832,0.100346888478197
"880","RS","Russia",0,12912129.8139437,4091064.75550621,4120153.56789736,4700911.49054009,0,0,0,0,4091064.75550621,4120153.56789736,4700911.49054009,-1339999.35520436,-365333.087634301,-643459.505944246,-331206.76162581,0,0,0,0,-365333.087634301,-643459.505944246,-331206.76162581,"Eastern Europe","dam",34716391.3762179,"RUS",0.771560448688832,"N",0.771560448688832,0.100346888478197
"881","FI","Finland",0,10797214.6406968,3807358.61161009,4267986.00805452,2721870.02103216,0,0,0,0,3807358.61161009,4267986.00805452,2721870.02103216,640870.656779328,-49629.5278025716,207453.926927905,483046.257653995,0,0,0,0,-49629.5278025716,207453.926927905,483046.257653995,"Northern Europe","dam",34314255.8924283,"FIN",1.04428553901544,"N",1.04428553901544,0.106161536189281
"882","NO","Norway",0,8694832.35711629,3829296.59014339,3027904.5550244,1837631.21194851,0,0,0,0,3829296.59014339,3027904.5550244,1837631.21194851,1317017.93867432,329162.712696732,519019.61495373,468835.611023854,0,0,0,0,329162.712696732,519019.61495373,468835.611023854,"Northern Europe","dam",30035550.8873718,"NOR",1.04428553901544,"N",1.04428553901544,0.106161536189281
"883","AN","Andorra",0,88302.8076138768,15869.6460630811,72433.1615507957,0,0,0,0,0,15869.6460630811,72433.1615507957,0,6795.19494698756,10432.4246897008,-3637.22974271327,0,0,0,0,0,10432.4246897008,-3637.22974271327,0,"Southern Europe","dam",285294.007682593,"AND",0.821498772634281,"N",0.821498772634281,0.218724957314217
"884","IT","Italy",0,77327817.6864006,18479476.8162163,30640511.8345492,28207829.035635,0,0,0,0,18479476.8162163,30640511.8345492,28207829.035635,3757588.9495825,1262272.3811355,2304891.80874616,190424.759700838,0,0,0,0,1262272.3811355,2304891.80874616,190424.759700838,"Southern Europe","dam",243256219.907949,"ITA",0.948137198203058,"Y",0.821498772634281,0.218724957314217
"885","MN","Monaco",0,36355.9238405415,0,0,36355.9238405415,0,0,0,0,0,0,36355.9238405415,6458.66357018059,0,0,6458.66357018059,0,0,0,0,0,0,6458.66357018059,"Western Europe","dam",128443.762232166,"MCO",0.919464317816955,"N",0.919464317816955,0.0827232694496408
"886","MT","Malta",0,463744.793156928,17720.3925217465,89294.9163387413,356729.48429644,0,0,0,0,17720.3925217465,89294.9163387413,356729.48429644,36816.0136887311,8591.26124894777,19876.8805941781,8347.87184560519,0,0,0,0,8591.26124894777,19876.8805941781,8347.87184560519,"Southern Europe","dam",1501682.42053698,"MLT",0.821498772634281,"N",0.821498772634281,0.218724957314217
"887","SM","San Marino",0,38506.9482358015,6868.84903407696,31638.0992017245,0,0,0,0,0,6868.84903407696,31638.0992017245,0,5821.53678035975,1581.65776243161,4239.87901792814,0,0,0,0,0,1581.65776243161,4239.87901792814,0,"Southern Europe","dam",132985.455048484,"SMR",0.821498772634281,"N",0.821498772634281,0.218724957314217
"888","VT","Vatican City",0,2259.75077879663,0,0,2259.75077879663,0,0,0,0,0,0,2259.75077879663,-131.22807450201,0,0,-131.22807450201,0,0,0,0,0,0,-131.22807450201,"Southern Europe","dam",6385.56811288385,"VAT",0.821498772634281,"N",0.821498772634281,0.218724957314217
"889","HR","Croatia",0,6208321.10900223,2572039.26255907,1976179.63309452,1660102.21334864,0,0,0,0,2572039.26255907,1976179.63309452,1660102.21334864,-273609.125617529,-193774.51006187,-65753.9635327161,-14080.6520229426,0,0,0,0,-193774.51006187,-65753.9635327161,-14080.6520229426,"Southern Europe","dam",17804135.9501541,"HRV",0.834105279152343,"Y",0.821498772634281,0.218724957314217
"890","AL","Albania",-3.76489001340845,4140156.11907068,1745476.8687388,1221093.98229852,1173585.26803335,30.1107551759365,0.102000400833055,0,30.0087547751034,1745476.7667384,1221093.98229852,1173555.25927858,-295471.895975199,-570190.005700907,-116919.188110767,391637.297836475,8.09046348297202,2.58044385897251,0,5.5100196239995,-570192.586144766,-116919.188110767,391631.787816851,"Southern Europe","dam",11534087.1056151,"ALB",0.597146289224155,"Y",0.821498772634281,0.218724957314217
"891","BK","Bosnia & Herzegovina",0,5297523.35278213,1315645.55882197,2870772.96266034,1111104.83129983,0,0,0,0,1315645.55882197,2870772.96266034,1111104.83129983,24780.8409718447,35186.3696039842,-44868.5934938756,34463.0648617361,0,0,0,0,35186.3696039842,-44868.5934938756,34463.0648617361,"Southern Europe","dam",15966912.5812619,"BIH",0.482298155688882,"Y",0.821498772634281,0.218724957314217
"892","MJ","Montenegro",0,837740.472995783,224525.563963618,425921.279445428,187293.629586738,0,0,0,0,224525.563963618,425921.279445428,187293.629586738,16375.9059201005,4416.23815671333,-12441.0749641025,24400.7427274897,1.91517210006714,1.91517210006714,0,0,4414.32298461326,-12441.0749641025,24400.7427274897,"Southern Europe","dam",2562351.05191975,"MNE",0.821498772634281,"N",0.821498772634281,0.218724957314217
"893","RI","Serbia",-13.688521687312,11112150.4411653,4239803.27610553,3485604.795284,3386742.36977578,33.3211200935766,29.2502129776403,0,4.07090711593628,4239774.02589255,3485604.795284,3386738.29886866,-1371530.69502583,-839470.566150145,-469255.470047211,-62804.6588284772,56.2967805338558,40.8517946673092,0,15.4449858665466,-839511.417944812,-469255.470047211,-62820.1038143438,"Southern Europe","dam",29221935.1677974,"SRB",0.39786300013151,"Y",0.821498772634281,0.218724957314217
"894","GR","Greece",-1689.20110565411,13831232.3463781,4344785.37215401,3211129.13597805,6275317.83824607,103.281094488978,103.254851919889,0.0262425690889359,0,4344682.11730209,3211129.10973548,6275317.83824607,-7301.20590165561,56772.1631333385,-33565.3625262952,-30508.0065086989,92.0949693775484,92.1212119466373,-0.0262425690889359,0,56680.0419213918,-33565.3362837261,-30508.0065086989,"Southern Europe","dam",41470299.5963876,"GRC",0.892276533257874,"Y",0.821498772634281,0.218724957314217
"895","MK","Macedonia",0,2709314.01747977,654235.835091119,1023559.44880049,1031518.73358816,0,0,0,0,654235.835091119,1023559.44880049,1031518.73358816,86232.2079155727,35982.2987322959,29084.6303217678,21165.2788615091,0,0,0,0,35982.2987322959,29084.6303217678,21165.2788615091,"Southern Europe","dam",8386638.67618603,"MKD",0.717670656196626,"Y",0.821498772634281,0.218724957314217
