,index,country,year,month,day,area,exposed_ghsl,iso3c,world_region,bias_factor,region_mean_bias,exposed_adjusted
2477,3212,Trinidad and Tobago,2007,10,1,0,0,TTO,Caribbean,0.644974975,0.644974975,0
2478,3212,Grenada,2007,10,1,0,0,GRD,Caribbean,0.644974975,0.644974975,0
2479,3214,Zaire,2007,10,25,15416500.37,4773.409793,COD,Africa,0.539041516,0.46247262,2573.066054
2480,3214,Angola,2007,10,25,2479572.845,0,AGO,Africa,0.786063999,0.46247262,0
2481,3214,Congo,2007,10,25,9532356.85,731.6216844,COG,Africa,0.121399869,0.46247262,88.81877687
2482,3216,Malaysia,2007,10,27,0,0,MYS,SE Asia,0.760608237,0.99413377,0
2483,3216,Philippines,2007,10,27,369097746.4,121693.5027,PHL,SE Asia,0.844057012,0.99413377,102716.2542
2484,3217,India,2007,10,27,2694157951,313759.9994,IND,S Asia,0.571952806,0.571952806,179455.9122
2485,3217,Sri Lanka,2007,10,27,0,0,LKA,S Asia,0.368072235,0.571952806,0
2486,3218,United States,2007,10,28,0,0,USA,North America,0.93927076,0.772579746,0
2487,3218,Cuba,2007,10,28,903055512,21787.90045,CUB,Caribbean,0.644974975,0.644974975,14052.65054
2488,3218,"Bahamas, The",2007,10,28,1071928604,627.837855,BHS,Caribbean,0.644974975,0.644974975,404.9397048
2489,3218,Dominican Republic,2007,10,28,195805005.2,24956.51815,DOM,Caribbean,0.508500958,0.644974975,12690.41338
2490,3218,Honduras,2007,10,28,0,0,HND,Central America,0.59131987,0.357429461,0
2491,3218,Haiti,2007,10,28,64148854.76,27563.59256,HTI,Caribbean,0.432644331,0.644974975,11925.23207
2492,3218,Jamaica,2007,10,28,6159403.637,1734.385969,JAM,Caribbean,0.08718361,0.644974975,151.2100301
2493,3218,Turks and Caicos Islands,2007,10,28,180635487.3,0,TCA,Caribbean,0.644974975,0.644974975,0
2494,3219,China,2007,10,28,0,0,CHN,E Asia,0.965356592,0.965356592,0
2495,3219,Myanmar (Burma),2007,10,28,0,0,MMR,SE Asia,0.99413377,0.99413377,0
2496,3219,Vietnam,2007,10,28,4703457602,380021.792,VNM,SE Asia,1.202651776,0.99413377,457033.8829
2497,3219,Thailand,2007,10,28,309415674.7,18058.94603,THA,SE Asia,0.972211952,0.99413377,17557.12318
2498,3219,Laos,2007,10,28,170062123.3,14751.92269,LAO,SE Asia,0.684946154,0.99413377,10104.27271
2499,3219,Cambodia,2007,10,28,266083694.2,24874.47706,KHM,SE Asia,0.841259531,0.99413377,20925.89091
2500,3220,Mexico,2007,10,28,3691591961,50993.67048,MEX,North America,0.605888732,0.772579746,30896.49033
2501,3220,Cuba,2007,10,28,0,0,CUB,Caribbean,0.644974975,0.644974975,0
2502,3220,Guatemala,2007,10,28,67790079.72,7114.554243,GTM,Central America,0.11493589,0.357429461,817.7176252
2503,3220,Nicaragua,2007,10,28,219796084.9,649.4303523,NIC,Central America,0.12447439,0.357429461,80.83744695
2504,3220,Honduras,2007,10,28,145126310.7,1287.154031,HND,Central America,0.59131987,0.357429461,761.1197548
2505,3220,Belize,2007,10,28,134718241.3,3314.148829,BLZ,Central America,0.287892691,0.357429461,954.1192257
2506,3220,El Salvador,2007,10,28,0,0,SLV,Central America,0.257361557,0.357429461,0
2507,3220,Costa Rica,2007,10,28,0,0,CRI,Central America,0.220724656,0.357429461,0
2508,3221,Spain,2007,10,30,0,0,ESP,Europe,0.787808416,0.847993527,0
2509,3221,Algeria,2007,10,30,907418460.5,12792.79934,DZA,Africa,0.617166314,0.46247262,7895.28481
2510,3221,Libya,2007,10,30,0,0,LBY,Africa,0.46247262,0.46247262,0
2511,3221,Morocco,2007,10,30,14317518.06,3557.354774,MAR,Africa,0.46247262,0.46247262,1645.179182
2512,3221,Italy,2007,10,30,0,0,ITA,Europe,0.948137198,0.847993527,0
2513,3221,Tunisia,2007,10,30,149343024.7,6720.132774,TUN,Africa,0.283350543,0.46247262,1904.153274
2514,3226,India,2007,11,15,1896455989,958938.2186,IND,S Asia,0.571952806,0.571952806,548467.4054
2515,3226,Myanmar (Burma),2007,11,15,600581140.1,45527.28514,MMR,SE Asia,0.99413377,0.99413377,45260.21161
2516,3226,Bangladesh,2007,11,15,10761031067,4450365.921,BGD,S Asia,1.026183102,0.571952806,4566890.305
2517,3235,Kenya,2007,11,21,292905682,19391.63681,KEN,Africa,0.415094512,0.46247262,8049.362011
2518,3235,Somalia,2007,11,21,5196959.596,215.445121,SOM,Africa,0.46247262,0.46247262,99.63746949
2519,3235,"Tanzania, United Republic of",2007,11,21,460299571.4,33006.37539,TZA,Africa,0.388810233,0.46247262,12833.2165
2520,3237,Australia,2007,12,1,403947492.6,2.20495374,AUS,Australia,0.943560094,0.943560094,2.080506357
2521,3239,Cuba,2007,12,11,0,0,CUB,Caribbean,0.644974975,0.644974975,0
2522,3239,Dominican Republic,2007,12,11,229660825.2,31493.39587,DOM,Caribbean,0.508500958,0.644974975,16014.42196
2523,3239,Haiti,2007,12,11,62718090.07,29231.80046,HTI,Caribbean,0.432644331,0.644974975,12646.97276
2524,3242,Zaire,2007,12,11,0,0,COD,Africa,0.539041516,0.46247262,0
2525,3242,South Africa,2007,12,11,0,0,ZAF,Africa,1.589129034,0.46247262,0
2526,3242,Mozambique,2007,12,11,1187476669,10576.99359,MOZ,Africa,0.311256931,0.46247262,3292.162562
2527,3242,"Tanzania, United Republic of",2007,12,11,6338575.295,8.220086277,TZA,Africa,0.388810233,0.46247262,3.19605366
2528,3242,Malawi,2007,12,11,239741383,3437.813562,MWI,Africa,0.222847347,0.46247262,766.1076306
2529,3242,Zambia,2007,12,11,361986.4922,0,ZMB,Africa,0.558803932,0.46247262,0
2530,3242,Botswana,2007,12,11,0,0,BWA,Africa,0.120949829,0.46247262,0
2531,3242,Zimbabwe,2007,12,11,46905936.18,2039.817085,ZWE,Africa,0.349354889,0.46247262,712.6200719
2532,3243,Sri Lanka,2007,12,16,407289799.3,88978.23204,LKA,S Asia,0.368072235,0.571952806,32750.41675
2533,3246,Brazil,2007,12,15,1488093089,466.9468206,BRA,South America,0.712172813,0.586684322,332.5468306
2534,3246,Chile,2007,12,15,38257167.52,0.357545927,CHL,South America,0.376528032,0.586684322,0.134626064
2535,3246,Argentina,2007,12,15,219086211.3,6.449836481,ARG,South America,0.659225007,0.586684322,4.251893497
2536,3246,Colombia,2007,12,15,0,0,COL,South America,0.627158908,0.586684322,0
2537,3246,Peru,2007,12,15,209079272.3,1904.704277,PER,South America,0.332691177,0.586684322,633.6783067
2538,3246,Bolivia,2007,12,15,1885127000,5613.164944,BOL,South America,0.346068781,0.586684322,1942.541151
2539,3246,Paraguay,2007,12,15,79350753.36,256.7198567,PRY,South America,0.452520976,0.586684322,116.17112
2540,3247,Australia,2007,12,22,674837486,6432.000648,AUS,Australia,0.943560094,0.943560094,6068.979134
2541,3249,Indonesia,2007,12,25,52623535.41,19660.23347,IDN,SE Asia,0.60691705,0.99413377,11932.1309
2542,3251,Indonesia,2008,1,2,1497682905,596168.859,IDN,SE Asia,0.60691705,0.99413377,361825.0452
2543,3252,Australia,2008,1,3,239225086.3,5534.300666,AUS,Australia,0.943560094,0.943560094,5221.945255
2544,3254,Sri Lanka,2008,1,7,301698814.9,36471.22306,LKA,S Asia,0.368072235,0.571952806,13424.04459
2545,3256,Brazil,2008,1,12,1664314076,1466.725203,BRA,South America,0.712172813,0.586684322,1044.561813
2546,3256,Argentina,2008,1,12,0,0,ARG,South America,0.659225007,0.586684322,0
2547,3256,Paraguay,2008,1,12,0,0,PRY,South America,0.452520976,0.586684322,0
2548,3256,Uruguay,2008,1,12,0,0,URY,South America,0.843068176,0.586684322,0
2549,3257,Australia,2008,1,14,8951418352,441.5655077,AUS,Australia,0.943560094,0.943560094,416.6435918
2550,3257,Papua New Guinea,2008,1,14,0,0,PNG,Oceania,0.270766693,0.574027879,0
2551,3259,France,2008,1,15,0,0,FRA,Europe,0.912725652,0.847993527,0
2552,3259,United Kingdom,2008,1,15,2063104877,391804.3996,GBR,Europe,0.98991529,0.847993527,387853.1658
2553,3259,Ireland,2008,1,15,0,0,IRL,Europe,0.982526147,0.847993527,0
2554,3259,Isle of Man,2008,1,15,0,0,IMN,Europe,0.847993527,0.847993527,0
2555,3263,Brazil,2008,1,30,2955278222,9114.723767,BRA,South America,0.712172813,0.586684322,6491.258462
2556,3263,Chile,2008,1,30,118111.0117,8.143667221,CHL,South America,0.376528032,0.586684322,3.066318996
2557,3263,Colombia,2008,1,30,89317773.7,7091.268765,COL,South America,0.627158908,0.586684322,4447.352372
2558,3263,Ecuador,2008,1,30,1181391570,42666.96866,ECU,South America,1.165280181,0.586684322,49718.97294
2559,3263,Peru,2008,1,30,3021498891,38206.91326,PER,South America,0.332691177,0.586684322,12711.10292
2560,3263,Venezuela,2008,1,30,0,0,VEN,South America,0.586684322,0.586684322,0
2561,3263,Guyana,2008,1,30,0,0,GUY,South America,0.687171462,0.586684322,0
2562,3263,Bolivia,2008,1,30,0,0,BOL,South America,0.346068781,0.586684322,0
2563,3263,Panama,2008,1,30,90715341.85,323.0689767,PAN,Central America,0.90529717,0.357429461,292.4734304
2564,3267,Brazil,2008,2,4,6527855238,14425.15219,BRA,South America,0.712172813,0.586684322,10273.20121
2565,3267,Chile,2008,2,4,207622679.8,2127.732604,CHL,South America,0.376528032,0.586684322,801.150971
2566,3267,Argentina,2008,2,4,238538675.7,25.13759589,ARG,South America,0.659225007,0.586684322,16.57133182
2567,3267,Colombia,2008,2,4,54789000.12,1917.665124,COL,South America,0.627158908,0.586684322,1202.680764
2568,3267,Ecuador,2008,2,4,35355920.42,363.9753892,ECU,South America,1.165280181,0.586684322,424.1333072
2569,3267,Peru,2008,2,4,3849057947,46789.81912,PER,South America,0.332691177,0.586684322,15566.55997
2570,3267,Venezuela,2008,2,4,0,0,VEN,South America,0.586684322,0.586684322,0
2571,3267,Guyana,2008,2,4,0,0,GUY,South America,0.687171462,0.586684322,0
2572,3267,Bolivia,2008,2,4,26402330561,49715.9227,BOL,South America,0.346068781,0.586684322,17205.12878
2573,3267,Paraguay,2008,2,4,0,0,PRY,South America,0.452520976,0.586684322,0
2574,3268,Canada,2008,2,6,865751.8672,341.7795624,CAN,North America,0.772579746,0.772579746,264.0519674
2575,3268,United States,2008,2,6,1457220795,31179.02179,USA,North America,0.93927076,0.772579746,29285.54348
2576,3270,Australia,2008,2,13,803399722.8,340.113082,AUS,Australia,0.943560094,0.943560094,320.9171315
2577,3271,Indonesia,2008,2,14,1058462854,316145.3089,IDN,SE Asia,0.60691705,0.99413377,191873.9783
2578,3272,Zaire,2008,2,9,1963860712,49994.92166,COD,Africa,0.539041516,0.46247262,26949.33838
2579,3272,Angola,2008,2,9,7191799702,1540.745114,AGO,Africa,0.786063999,0.46247262,1211.124266
2580,3272,South Africa,2008,2,9,0,0,ZAF,Africa,1.589129034,0.46247262,0
2581,3272,Mozambique,2008,2,9,0,0,MOZ,Africa,0.311256931,0.46247262,0
2582,3272,Uganda,2008,2,9,0,0,UGA,Africa,0.406323603,0.46247262,0
2583,3272,"Tanzania, United Republic of",2008,2,9,0,0,TZA,Africa,0.388810233,0.46247262,0
2584,3272,Malawi,2008,2,9,0,0,MWI,Africa,0.222847347,0.46247262,0
2585,3272,Zambia,2008,2,9,19502174888,131248.541,ZMB,Africa,0.558803932,0.46247262,73342.20071
2586,3272,Congo,2008,2,9,61988.625,11.8991394,COG,Africa,0.121399869,0.46247262,1.444553969
2587,3272,Namibia,2008,2,9,1283824913,3945.580839,NAM,Africa,1.070167973,0.46247262,4222.434249
2588,3272,Botswana,2008,2,9,412760429.9,371.5627899,BWA,Africa,0.120949829,0.46247262,44.94045604
2589,3272,Zimbabwe,2008,2,9,328847732.4,45946.44884,ZWE,Africa,0.349354889,0.46247262,16051.61655
2590,3272,Burundi,2008,2,9,0,0,BDI,Africa,2.136372304,0.46247262,0
2591,3272,Rwanda,2008,2,9,0,0,RWA,Africa,0.249596794,0.46247262,0
2592,3273,Malaysia,2008,2,12,0,0,MYS,SE Asia,0.760608237,0.99413377,0
2593,3273,Philippines,2008,2,12,707749838.7,382266.0121,PHL,SE Asia,0.844057012,0.99413377,322654.3078
2594,3274,Madagascar,2008,2,17,2314639754,135110.6091,MDG,Africa,0.304012171,0.46247262,41075.2696
2595,3274,Comoros,2008,2,17,0,0,COM,Africa,0.46247262,0.46247262,0
2596,3279,Algeria,2008,2,26,0,0,DZA,Africa,0.617166314,0.46247262,0
2597,3279,Morocco,2008,2,26,15817569.91,1664.47221,MAR,Africa,0.46247262,0.46247262,769.7728235
2598,3280,Indonesia,2008,3,1,1373797566,556962.939,IDN,SE Asia,0.60691705,0.99413377,338030.304
2599,3282,China,2008,3,3,2107265204,93627.88606,CHN,E Asia,0.965356592,0.965356592,90384.29705
2600,3282,Mongolia,2008,3,3,0,0,MNG,N Asia,0.530972991,0.530972991,0
2601,3285,Canada,2008,3,17,705876419.9,114795.471,CAN,North America,0.772579746,0.772579746,88688.65583
2602,3285,United States,2008,3,17,27595605018,165398.7485,USA,North America,0.93927076,0.772579746,155354.2082
2603,3285,Mexico,2008,3,17,0,0,MEX,North America,0.605888732,0.772579746,0
2604,3287,Ethiopia,2008,3,20,21605871.25,0,ETH,Africa,0.08316212,0.46247262,0
2605,3287,Kenya,2008,3,20,52211600.97,403.9176566,KEN,Africa,0.415094512,0.46247262,167.6640024
2606,3287,Somalia,2008,3,20,35069551.74,683.4736176,SOM,Africa,0.46247262,0.46247262,316.0878344
2607,3291,Brazil,2008,3,30,7354552041,61940.3929,BRA,South America,0.712172813,0.586684322,44112.26383
2608,3294,Kenya,2008,4,11,0,0,KEN,Africa,0.415094512,0.46247262,0
2609,3294,"Tanzania, United Republic of",2008,4,11,2462835928,67737.78049,TZA,Africa,0.388810233,0.46247262,26337.14221
2610,3294,Malawi,2008,4,11,0,0,MWI,Africa,0.222847347,0.46247262,0
2611,3294,Zambia,2008,4,11,0,0,ZMB,Africa,0.558803932,0.46247262,0
2612,3297,Australia,2008,4,24,189276034.6,11496.75913,AUS,Australia,0.943560094,0.943560094,10847.88312
2613,3298,Canada,2008,4,26,1796937808,185.9041027,CAN,North America,0.772579746,0.772579746,143.6257444
2614,3298,United States,2008,4,26,0,0,USA,North America,0.93927076,0.772579746,0
2615,3300,Canada,2008,4,25,553408772.7,9626.572322,CAN,North America,0.772579746,0.772579746,7437.294797
2616,3300,United States,2008,4,25,478685350.5,31002.36669,USA,North America,0.93927076,0.772579746,29119.61652
2617,3301,China,2008,5,2,588989855.5,134740.9409,CHN,E Asia,0.965356592,0.965356592,130073.0556
2618,3301,India,2008,5,2,0,0,IND,S Asia,0.571952806,0.571952806,0
2619,3301,Myanmar (Burma),2008,5,2,0,0,MMR,SE Asia,0.99413377,0.99413377,0
2620,3301,Bangladesh,2008,5,2,0,0,BGD,S Asia,1.026183102,0.571952806,0
2621,3301,Bhutan,2008,5,2,0,0,BTN,S Asia,0.109110139,0.571952806,0
2622,3302,Indonesia,2008,5,3,0,0,IDN,SE Asia,0.60691705,0.99413377,0
2623,3302,China,2008,5,3,12172956.6,40.08175807,CHN,E Asia,0.965356592,0.965356592,38.69318939
2624,3302,India,2008,5,3,28868400.63,0,IND,S Asia,0.571952806,0.571952806,0
2625,3302,Myanmar (Burma),2008,5,3,8551510730,950609.0482,MMR,SE Asia,0.99413377,0.99413377,945032.5569
2626,3302,Vietnam,2008,5,3,0,0,VNM,SE Asia,1.202651776,0.99413377,0
2627,3302,Malaysia,2008,5,3,98996266.42,12764.41824,MYS,SE Asia,0.760608237,0.99413377,9708.721654
2628,3302,Thailand,2008,5,3,135439878,29933.60089,THA,SE Asia,0.972211952,0.99413377,29101.80457
2629,3302,Laos,2008,5,3,0,0,LAO,SE Asia,0.684946154,0.99413377,0
2630,3302,Cambodia,2008,5,3,0,0,KHM,SE Asia,0.841259531,0.99413377,0
2631,3302,Bangladesh,2008,5,3,0,0,BGD,S Asia,1.026183102,0.571952806,0
2632,3302,Bhutan,2008,5,3,0,0,BTN,S Asia,0.109110139,0.571952806,0
2633,3302,Singapore,2008,5,3,1360345.397,6570.71952,SGP,SE Asia,1.200998778,0.99413377,7891.426114
2634,3305,Malaysia,2008,5,10,0,0,MYS,SE Asia,0.760608237,0.99413377,0
2635,3305,Philippines,2008,5,10,430385667.2,247137.4441,PHL,SE Asia,0.844057012,0.99413377,208598.0925
2636,3306,Russia,2008,5,12,40705217071,53169.53102,RUS,Europe,0.847993527,0.847993527,45087.41814
2637,3311,Brazil,2008,5,27,0,0,BRA,South America,0.712172813,0.586684322,0
2638,3311,Colombia,2008,5,27,902390263,3016.828745,COL,South America,0.627158908,0.586684322,1892.03102
2639,3311,Venezuela,2008,5,27,98765951.43,679.8091848,VEN,South America,0.586684322,0.586684322,398.8333904
2640,3311,Guyana,2008,5,27,0,0,GUY,South America,0.687171462,0.586684322,0
2641,3311,Trinidad and Tobago,2008,5,27,0,0,TTO,Caribbean,0.644974975,0.644974975,0
2642,3311,Grenada,2008,5,27,0,0,GRD,Caribbean,0.644974975,0.644974975,0
2643,3312,China,2008,5,24,1871035.457,0.947920263,CHN,E Asia,0.965356592,0.965356592,0.915081075
2644,3312,India,2008,5,24,1143378184,433505.9065,IND,S Asia,0.571952806,0.571952806,247944.9198
2645,3312,Myanmar (Burma),2008,5,24,413417891.1,2084.061823,MMR,SE Asia,0.99413377,0.99413377,2071.836237
2646,3312,Thailand,2008,5,24,0,0,THA,SE Asia,0.972211952,0.99413377,0
2647,3312,Nepal,2008,5,24,0,0,NPL,S Asia,0.78444575,0.571952806,0
2648,3312,Bangladesh,2008,5,24,266888436,52198.64467,BGD,S Asia,1.026183102,0.571952806,53565.36711
2649,3312,Bhutan,2008,5,24,275052.9258,0.182598516,BTN,S Asia,0.109110139,0.571952806,0.019923349
2650,3323,South Africa,2008,6,19,390446254,27992.54876,ZAF,Africa,1.589129034,0.46247262,44483.77195
2651,3323,Mozambique,2008,6,19,12420253.13,116.0119225,MOZ,Africa,0.311256931,0.46247262,36.10951492
2652,3323,Lesotho,2008,6,19,54216.22266,0,LSO,Africa,0.084262661,0.46247262,0
2653,3323,Swaziland,2008,6,19,0,0,SWZ,Africa,0.0133003,0.46247262,0
2654,3325,China,2008,6,24,716341472.9,153243.1567,CHN,E Asia,0.965356592,0.965356592,147934.2916
2655,3325,Vietnam,2008,6,24,42107834.9,1552.337954,VNM,SE Asia,1.202651776,0.99413377,1866.921997
2656,3325,Laos,2008,6,24,0,0,LAO,SE Asia,0.684946154,0.99413377,0
2657,3325,Hong Kong,2008,6,24,0,0,HKG,E Asia,1.068645657,0.965356592,0
2658,3325,Macau,2008,6,24,0,0,MAC,E Asia,0.964472402,0.965356592,0
2659,3327,China,2008,7,5,427308033.1,4858.169564,CHN,E Asia,0.965356592,0.965356592,4689.866016
2660,3327,India,2008,7,5,7597866023,4331521.305,IND,S Asia,0.571952806,0.571952806,2477425.767
2661,3327,Myanmar (Burma),2008,7,5,861246424.6,126385.8945,MMR,SE Asia,0.99413377,0.99413377,125644.4858
2662,3327,Pakistan,2008,7,5,0,0,PAK,S Asia,0.571952806,0.571952806,0
2663,3327,Thailand,2008,7,5,0,0,THA,SE Asia,0.972211952,0.99413377,0
2664,3327,Nepal,2008,7,5,16264635.72,1907.120399,NPL,S Asia,0.78444575,0.571952806,1496.032492
2665,3327,Bangladesh,2008,7,5,6245825959,2272017.36,BGD,S Asia,1.026183102,0.571952806,2331505.822
2666,3327,Bhutan,2008,7,5,54979.47266,0.068473607,BTN,S Asia,0.109110139,0.571952806,0.007471165
2667,3331,Spain,2008,7,6,0,0,ESP,Europe,0.787808416,0.847993527,0
2668,3331,Algeria,2008,7,6,10678559.9,3541.998918,DZA,Africa,0.617166314,0.46247262,2186.002416
2669,3331,Libya,2008,7,6,0,0,LBY,Africa,0.46247262,0.46247262,0
2670,3331,Morocco,2008,7,6,3496685.281,6555.316291,MAR,Africa,0.46247262,0.46247262,3031.654298
2671,3331,Italy,2008,7,6,0,0,ITA,Europe,0.948137198,0.847993527,0
2672,3331,Tunisia,2008,7,6,18174732.72,1136.335354,TUN,Africa,0.283350543,0.46247262,321.9812401
2673,3332,United States,2008,7,15,0,0,USA,North America,0.93927076,0.772579746,0
2674,3332,Mexico,2008,7,15,1436968271,24098.62781,MEX,North America,0.605888732,0.772579746,14601.08704
2675,3336,United States,2008,7,21,672183640.1,3220.676275,USA,North America,0.93927076,0.772579746,3025.087052
2676,3336,Mexico,2008,7,21,568553357,1652.640131,MEX,North America,0.605888732,0.772579746,1001.316033
2677,3338,China,2008,7,20,614194228.8,7192.474172,CHN,E Asia,0.965356592,0.965356592,6943.302358
2678,3338,India,2008,7,20,12787579797,7362664.932,IND,S Asia,0.571952806,0.571952806,4211096.871
2679,3338,Myanmar (Burma),2008,7,20,0,0,MMR,SE Asia,0.99413377,0.99413377,0
2680,3338,Pakistan,2008,7,20,0,0,PAK,S Asia,0.571952806,0.571952806,0
2681,3338,Nepal,2008,7,20,52379752.51,2248.964641,NPL,S Asia,0.78444575,0.571952806,1764.190754
2682,3338,Bangladesh,2008,7,20,3758823646,988694.9542,BGD,S Asia,1.026183102,0.571952806,1014582.055
2683,3338,Bhutan,2008,7,20,204387.0602,0.249190226,BTN,S Asia,0.109110139,0.571952806,0.02718918
2684,3339,China,2008,7,28,0,0,CHN,E Asia,0.965356592,0.965356592,0
2685,3339,Malaysia,2008,7,28,0,0,MYS,SE Asia,0.760608237,0.99413377,0
2686,3339,Philippines,2008,7,28,249396472.8,120772.6447,PHL,SE Asia,0.844057012,0.99413377,101938.9976
2687,3339,Taiwan,2008,7,28,723970.5866,0,TWN,E Asia,1.209786026,0.965356592,0
2688,3340,Canada,2008,7,30,221819150.8,10.53706606,CAN,North America,0.772579746,0.772579746,8.140723821
2689,3340,United States,2008,7,30,1827344938,470.2953212,USA,North America,0.93927076,0.772579746,441.7346436
2690,3345,China,2008,7,28,7805316876,1035581.188,CHN,E Asia,0.965356592,0.965356592,999705.1271
2691,3345,India,2008,7,28,0,0,IND,S Asia,0.571952806,0.571952806,0
2692,3345,Mongolia,2008,7,28,0,0,MNG,N Asia,0.530972991,0.530972991,0
2693,3345,Myanmar (Burma),2008,7,28,0,0,MMR,SE Asia,0.99413377,0.99413377,0
2694,3345,Taiwan,2008,7,28,0,0,TWN,E Asia,1.209786026,0.965356592,0
2695,3345,Bangladesh,2008,7,28,0,0,BGD,S Asia,1.026183102,0.571952806,0
2696,3345,Bhutan,2008,7,28,0,0,BTN,S Asia,0.109110139,0.571952806,0
2697,3348,Sudan,2008,8,2,488490.875,10983.12219,SDN,Africa,0.46247262,0.46247262,5079.393293
2698,3348,Chad,2008,8,2,15270157.15,3004.84024,TCD,Africa,0.390777885,0.46247262,1174.225113
2699,3348,Zaire,2008,8,2,0,0,COD,Africa,0.539041516,0.46247262,0
2700,3348,Nigeria,2008,8,2,36792196.41,9503.985992,NGA,Africa,0.118441017,0.46247262,1125.661768
2701,3348,Central African Republic,2008,8,2,0,0,CAF,Africa,0.017953012,0.46247262,0
2702,3348,Cameroon,2008,8,2,251504616.9,1240.952647,CMR,Africa,0.211001084,0.46247262,261.8423535
2703,3348,Niger,2008,8,2,0,0,NER,Africa,0.212943355,0.46247262,0
2704,3348,Congo,2008,8,2,0,0,COG,Africa,0.121399869,0.46247262,0
2705,3348,Equatorial Guinea,2008,8,2,0,0,GNQ,Africa,0.46247262,0.46247262,0
2706,3356,India,2008,8,5,260355302.5,70475.27865,IND,S Asia,0.571952806,0.571952806,40308.53341
2707,3359,China,2008,8,9,8098299.464,0.378889199,CHN,E Asia,0.965356592,0.965356592,0.365763186
2708,3359,India,2008,8,9,1163792938,181818.1942,IND,S Asia,0.571952806,0.571952806,103991.4265
2709,3359,Pakistan,2008,8,9,785821395.3,466293.5955,PAK,S Asia,0.571952806,0.571952806,266697.9306
2710,3359,Afghanistan,2008,8,9,104184.6328,0,AFG,S Asia,0.571952806,0.571952806,0
2711,3359,Nepal,2008,8,9,0,0,NPL,S Asia,0.78444575,0.571952806,0
2712,3360,China,2008,8,11,14122445.97,4876.378828,CHN,E Asia,0.965356592,0.965356592,4707.444449
2713,3360,India,2008,8,11,0,0,IND,S Asia,0.571952806,0.571952806,0
2714,3360,Myanmar (Burma),2008,8,11,174371.8594,0,MMR,SE Asia,0.99413377,0.99413377,0
2715,3360,Vietnam,2008,8,11,610356098.4,22454.2767,VNM,SE Asia,1.202651776,0.99413377,27004.67575
2716,3360,Thailand,2008,8,11,950249763.5,32384.10228,THA,SE Asia,0.972211952,0.99413377,31484.2113
2717,3360,Laos,2008,8,11,237551368,16877.50302,LAO,SE Asia,0.684946154,0.99413377,11560.18078
2718,3360,Cambodia,2008,8,11,3124650215,157435.6029,KHM,SE Asia,0.841259531,0.99413377,132444.2015
2719,3365,China,2008,8,18,55080545.09,38.25238666,CHN,E Asia,0.965356592,0.965356592,36.92719364
2720,3365,India,2008,8,18,24472701634,19284569.17,IND,S Asia,0.571952806,0.571952806,11029863.46
2721,3365,Myanmar (Burma),2008,8,18,0,0,MMR,SE Asia,0.99413377,0.99413377,0
2722,3365,Pakistan,2008,8,18,0,0,PAK,S Asia,0.571952806,0.571952806,0
2723,3365,Nepal,2008,8,18,122428726.2,62397.53408,NPL,S Asia,0.78444575,0.571952806,48947.48042
2724,3365,Bangladesh,2008,8,18,6506725735,2182051.064,BGD,S Asia,1.026183102,0.571952806,2239183.93
2725,3365,Bhutan,2008,8,18,1437904.011,4.797771096,BTN,S Asia,0.109110139,0.571952806,0.52348547
2726,3366,United States,2008,8,20,4147397281,24878.71065,USA,North America,0.93927076,0.772579746,23367.84546
2727,3367,Sudan,2008,8,20,243305126.2,16046.65768,SDN,Africa,0.46247262,0.46247262,7421.139813
2728,3367,Ethiopia,2008,8,20,12726963.11,2.502788009,ETH,Africa,0.08316212,0.46247262,0.208137156
2729,3367,Kenya,2008,8,20,0,0,KEN,Africa,0.415094512,0.46247262,0
2730,3367,Zaire,2008,8,20,0,0,COD,Africa,0.539041516,0.46247262,0
2731,3367,Uganda,2008,8,20,0,0,UGA,Africa,0.406323603,0.46247262,0
2732,3368,Sudan,2008,7,20,1282298.086,50904.64526,SDN,Africa,0.46247262,0.46247262,23542.00465
2733,3368,Chad,2008,7,20,41754967.47,5004.521867,TCD,Africa,0.390777885,0.46247262,1955.656469
2734,3368,Nigeria,2008,7,20,0,0,NGA,Africa,0.118441017,0.46247262,0
2735,3368,Central African Republic,2008,7,20,1471028.219,0,CAF,Africa,0.017953012,0.46247262,0
2736,3368,Cameroon,2008,7,20,21049234.05,0,CMR,Africa,0.211001084,0.46247262,0
2737,3368,Niger,2008,7,20,0,0,NER,Africa,0.212943355,0.46247262,0
2738,3370,United States,2008,9,1,894072130.1,1843.2184,USA,North America,0.93927076,0.772579746,1731.281147
2739,3370,Mexico,2008,9,1,0,0,MEX,North America,0.605888732,0.772579746,0
2740,3371,China,2008,8,30,37498584.03,18.4399981,CHN,E Asia,0.965356592,0.965356592,17.80117373
2741,3371,India,2008,8,30,19771517279,14316094.34,IND,S Asia,0.571952806,0.571952806,8188130.333
2742,3371,Myanmar (Burma),2008,8,30,0,0,MMR,SE Asia,0.99413377,0.99413377,0
2743,3371,Pakistan,2008,8,30,0,0,PAK,S Asia,0.571952806,0.571952806,0
2744,3371,Nepal,2008,8,30,84224133,49354.2687,NPL,S Asia,0.78444575,0.571952806,38715.74632
2745,3371,Bangladesh,2008,8,30,16565708186,7266160.843,BGD,S Asia,1.026183102,0.571952806,7456411.474
2746,3371,Bhutan,2008,8,30,225692.5387,0.112243011,BTN,S Asia,0.109110139,0.571952806,0.012246851
